name,address,tax_id,incorporation_date,phone,email,company_type,status,field_of_business,hosocongty_url,masothue_url,scraping_time
CÔNG TY TNHH MỘT THÀNH VIÊN XIÊN XIÊN,"100A Cao Thắng, Phường 04, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",0310342275,23/09/2010,36020503,,Công ty TNHH một thành viên,,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-xien-xien-com-93434.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-xien-xien-mst-0310342275.html,2024-08-10 16:50:56
CÔNG TY TNHH MỘT THÀNH VIÊN VẬN TẢI CÔNG DANH,"201/56 Nguyễn Xí, Phường 26, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0310342282,23/09/2010,0903680689,,Công ty TNHH một thành viên,,Vận tải hàng hoá bằng đường bộ,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-van-tai-cong-danh-com-93435.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-van-tai-cong-danh-mst-0310342282.html,2024-08-10 16:51:00
CTY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ NGUYỄN HOÀNG PHÁT,"30/7 Đường Số 1 Khu Phố ông Nhiêu P.Long Trường, Phường Long Trường, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0310342317,23/09/2010,,,,,Bán buôn ô tô và xe có động cơ khác,https://hosocongty.vn/cty-tnhh-san-xuat-thuong-mai-dich-vu-nguyen-hoang-phat-com-93436.htm,https://thuvienphapluat.vn/ma-so-thue/cty-tnhh-san-xuat-thuong-mai-dich-vu-nguyen-hoang-phat-mst-0310342317.html,2024-08-10 16:51:03
CÔNG TY TNHH MỘT THÀNH VIÊN SẢN XUẤT THƯƠNG MẠI DỊCH VỤ ĐÀO TẠO HUY VÂN,"239/137 Khuông Việt, Phường Phú Trung, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0310342331,23/09/2010,0938158078,,Công ty TNHH một thành viên,,"Cắt tóc, làm đầu, gội đầu",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-san-xuat-thuong-mai-dich-vu-dao-tao-huy-van-com-93437.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-san-xuat-thuong-mai-dich-vu-dao-tao-huy-van-mst-0310342331.html,2024-08-10 16:51:08
CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI THUẬN Ý NHÃ QUYÊN,"140/17C Phạm Đình Hổ, Phường 02, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",0310342356,23/09/2010,,,Công ty TNHH một thành viên,,Bán lẻ thực phẩm trong các cửa hàng chuyên doanh,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-thuong-mai-thuan-y-nha-quyen-com-93438.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-thuong-mai-thuan-y-nha-quyen-mst-0310342356.html,2024-08-10 16:51:12
CÔNG TY TNHH QUẢNG CÁO CHUỘT VÀNG,"130 Phạm Văn Hai, Phường 3, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0310342363,23/09/2010,,,,,Quảng cáo,https://hosocongty.vn/cong-ty-tnhh-quang-cao-chuot-vang-com-93439.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-cong-nghe-va-dau-tu-navi-mst-0310342363.html,2024-08-10 16:51:16
CÔNG TY TNHH MỘT THÀNH VIÊN TÁM ÁNH,"E8/24C Khu Phố 5, Thị Trấn Tân Túc, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",0310342388,23/09/2010,,,Công ty TNHH một thành viên,,Gia công cơ khí; xử lý và tráng phủ kim loại,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-tam-anh-com-93440.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-tam-anh-mst-0310342388.html,2024-08-10 16:51:23
CÔNG TY TNHH THƯƠNG MẠI XUẤT NHẬP KHẨU AN LỢI,"Số 6, Đường 15, Khu Nine South Estate, Xã Phước Kiển, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",0310342395,23/09/2010,08 541 05 173,,Công ty TNHH một thành viên,Đang hoạt động,"Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-xuat-nhap-khau-an-loi-com-93441.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-xuat-nhap-khau-an-loi-mst-0310342395.html,2024-08-10 16:51:26
CÔNG TY TNHH TƯ VẤN GIÁO DỤC VÀ THƯƠNG MẠI VIỆT ANH,"662/113 Bùi Đình Túy, Phường 12, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0310342405,23/09/2010,,,,,"Bán buôn vải, hàng may sẵn, giày dép",https://hosocongty.vn/cong-ty-tnhh-tu-van-giao-duc-va-thuong-mai-viet-anh-com-93442.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-tu-van-giao-duc-va-thuong-mai-viet-anh-mst-0310342405.html,2024-08-10 16:51:35
CÔNG TY TNHH MỘT THÀNH VIÊN QUẢNG CÁO SỐ MỤC TIÊU,"số 25, đường 25, Khu dân cư Tân Quy Đông, Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",0310342412,23/09/2010,0839209683,,Công ty TNHH một thành viên,,Quảng cáo,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-quang-cao-so-muc-tieu-com-93443.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-quang-cao-so-muc-tieu-mst-0310342412.html,2024-08-10 16:51:53
CTY TNHH MỘT THÀNH VIÊN BATES 141 VIỆT NAM,"số 72-74, đường Nguyễn Thị Minh Khai, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",0311290830,29/10/2011,,,,,Hoạt động dịch vụ hỗ trợ kinh doanh khác chưa được phân vào đâu,https://hosocongty.vn/cty-tnhh-mot-thanh-vien-bates-141-viet-nam-com-113471.htm,https://thuvienphapluat.vn/ma-so-thue/cty-tnhh-mot-thanh-vien-bates-141-viet-nam-ntnn-mst-0311290830.html,2024-08-10 16:52:08
CÔNG TY CỔ PHẦN ĐỨC KHẢI 25,"25Bis Nguyễn Thị Minh Khai, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0311290855,29/10/2011,,,Công ty cổ phần,,XÂY DỰNG CÔNG TRÌNH KỸ THUẬT DÂN DỤNG,https://hosocongty.vn/cong-ty-co-phan-duc-khai-25-com-113472.htm,https://thuvienphapluat.vn/ma-so-thue/cty-co-phan-duc-khai-25-ntnn-mst-0311290855.html,2024-08-10 16:52:22
CTY TNHH JEN DEVELOPMENT VIỆT NAM,"10A Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0311290911,29/10/2011,,,,,HOẠT ĐỘNG KINH DOANH BẤT ĐỘNG SẢN,https://hosocongty.vn/cty-tnhh-jen-development-viet-nam-com-113474.htm,https://thuvienphapluat.vn/ma-so-thue/cty-tnhh-jen-development-viet-nam-ntnn-mst-0311290911.html,2024-08-10 16:52:34
CÔNG TY TRÁCH NHIỆM HỮU HẠN STAR ONE VIỆT NAM,"174 Đường số 31, Khu Phố 5, Phường An Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0311290929,31/10/2011,,,,,"Bán buôn máy móc, thiết bị và phụ tùng máy khác",https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-star-one-viet-nam-com-113475.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-star-one-viet-nam-mst-0311290929.html,2024-08-10 16:52:41
CÔNG TY TNHH MTV TÀI CHÍNH TOYOTA VIỆT NAM,"Phòng 4, 5, Tầng 12, Saigon Centre Tòa 2, Số 67 Đường Lê Lợ, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0311290943,29/10/2011,,,Công ty TNHH một thành viên,,,https://hosocongty.vn/cong-ty-tnhh-mtv-tai-chinh-toyota-viet-nam-com-113476.htm,https://thuvienphapluat.vn/ma-so-thue/cty-tnhh-mtv-tai-chinh-toyota-viet-nam-ntnn-mst-0311290943.html,2024-08-10 16:52:44
CTY TNHH WPP MARKETING COMMUNICATIONS VIỆT NAM,"Tầng 9, Tòa nhà Opal Office, Số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0311290968,29/10/2011,,,,,Nghiên cứu thị trường và thăm dò dư luận,https://hosocongty.vn/cty-tnhh-wpp-marketing-communications-viet-nam-com-113477.htm,https://thuvienphapluat.vn/ma-so-thue/cty-tnhh-wpp-marketing-communications-viet-nam-ntnn-mst-0311290968.html,2024-08-10 16:52:49
CTY TNHH PANALPINA WORLD TRANSPORT VIỆT NAM,"Tầng 3B, Tòa nhà Republic Plaza, Số 18E đường Cộng Hòa, Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0311291009,29/10/2011,,,,,,https://hosocongty.vn/cty-tnhh-panalpina-world-transport-viet-nam-com-113478.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dsv-airsea-ntnn-mst-0311291009.html,2024-08-10 16:52:51
CÔNG TY TNHH THƯƠNG MẠI THANH KIỆT,"79 Hiệp Bình, Phường Hiệp Bình Phước, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0311291016,31/10/2011,08.37273875,,,,Hoàn thiện công trình xây dựng,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-thanh-kiet-com-113479.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-thanh-kiet-mst-0311291016.html,2024-08-10 16:52:58
CÔNG TY CỔ PHẦN VẬN TẢI NGOẠI THƯƠNG,"Lầu 1, Block C, Tòa nhà văn phòng Waseco, Số 10 Đường Phổ Quang, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0311291030,29/10/2011,,,Công ty cổ phần,,Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải,https://hosocongty.vn/cong-ty-co-phan-van-tai-ngoai-thuong-com-113480.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-vinafreight-ntnn-mst-0311291030.html,2024-08-10 16:53:02
CÔNG TY TRÁCH NHIỆM HỮU HẠN FLOWER HOUSE,"10 Tái Thiết, Phường 11, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0311291048,31/10/2011,,,,,Hoạt động thiết kế chuyên dụng,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-flower-house-com-113481.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-flower-house-mst-0311291048.html,2024-08-10 16:53:04
DOANH NGHIỆP TƯ NHÂN BÁCH VI,"1091 Lũy Bán Bích, Phường Tân Sơn Nhì, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312837315,30/06/2014,0906747247,,Doanh nghiệp tư nhân,,Dịch vụ phục vụ đồ uống,https://hosocongty.vn/doanh-nghiep-tu-nhan-bach-vi-com-175716.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-bach-vi-mst-0312837315.html,2024-08-10 16:53:10
CÔNG TY TNHH DỊCH VỤ THU ÂM NA NA,"107 Nguyễn Thị Tần, Phường 2, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",0312837308,30/06/2014,,,,,Hoạt động ghi âm và xuất bản âm nhạc,https://hosocongty.vn/cong-ty-tnhh-dich-vu-thu-am-na-na-com-175717.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dich-vu-thu-am-na-na-mst-0312837308.html,2024-08-10 16:53:15
CÔNG TY TNHH VỎ XE TÂN NAM LONG,"384/79C Lý Thái Tổ, Phường 10, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",0312837259,30/06/2014,38215745,,,,Bán phụ tùng và các bộ phận phụ trợ của ô tô và xe có động cơ khác,https://hosocongty.vn/cong-ty-tnhh-vo-xe-tan-nam-long-com-175718.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-vo-xe-tan-nam-long-mst-0312837259.html,2024-08-10 16:53:18
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ THIÊN THIÊN BÌNH,"145/15 Cống Lở, Phường 15, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312837241,30/06/2014,0946415539,,,,"Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-thien-thien-binh-com-175719.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-thien-thien-binh-mst-0312837241.html,2024-08-10 16:53:26
CÔNG TY TNHH THƯƠNG MẠI FREEDOM VINA,"61A-63A Võ Văn Tần, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",0312837234,30/06/2014,0839333600,,,,"Bán buôn máy móc, thiết bị và phụ tùng máy khác",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-freedom-vina-com-175720.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-freedom-vina-mst-0312837234.html,2024-08-10 16:53:29
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ĐẦU TƯ VIỆT KIM NGÂN,"Tầng 1, Tòa nhà Packsimex, 52 Đông Du, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312837227,30/06/2014,0903827138,,,,"Đại lý, môi giới, đấu giá",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-dau-tu-viet-kim-ngan-com-175721.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-dau-tu-viet-kim-ngan-mst-0312837227.html,2024-08-10 16:53:36
CÔNG TY CỔ PHẦN THƯƠNG MẠI QUỐC TẾ QUANG THỊNH,"5/19 Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312837202,30/06/2014,0934116968,,Công ty cổ phần,,Bán buôn thực phẩm,https://hosocongty.vn/cong-ty-co-phan-thuong-mai-quoc-te-quang-thinh-com-175722.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-dp-va-tbyt-quang-thinh-mst-0312837202.html,2024-08-10 16:53:55
CÔNG TY TNHH GIÁO DỤC ANH NGỮ THIẾU NHI,"Tầng 3, 202 Lê Lai, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312837192,30/06/2014,0866864567,,,,Giáo dục khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-giao-duc-anh-ngu-thieu-nhi-com-175723.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thue-quoc-viet-mst-0312837192.html,2024-08-10 16:54:10
CÔNG TY TNHH VĂN HÓA - GIÁO DỤC - SÁCH NHÂN TRÍ,"68 Nguyễn Huệ, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312837763,30/06/2014,0945537307,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-tnhh-van-hoa-giao-duc-sach-nhan-tri-com-175724.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-van-hoa-giao-duc-sach-nhan-tri-mst-0312837763.html,2024-08-10 16:54:22
CÔNG TY TNHH CÔNG NGHỆ BÁCH NAM,"176/90G Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312837756,30/06/2014,0907799286,,,,Cổng thông tin,https://hosocongty.vn/cong-ty-tnhh-cong-nghe-bach-nam-com-175725.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-cong-nghe-bach-nam-mst-0312837756.html,2024-08-10 16:54:34
CÔNG TY TNHH ĐẦU TƯ 80 NTMK,"Số 80 Nguyễn Thị Minh Khai, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",0312837749,30/06/2014,,,,,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",https://hosocongty.vn/cong-ty-tnhh-dau-tu-80-ntmk-com-175726.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dau-tu-80-ntmk-mst-0312837749.html,2024-08-10 16:54:41
DOANH NGHIỆP TƯ NHÂN LÊ TRUNG HIẾU,"Quốc lộ 51, Khu phố Kim Hải, Phường Kim Dinh, Thành phố Bà Rịa, Bà Rịa, Tỉnh Vũng Tàu, Việt Nam",3500829425,03/01/2008,064737194,,Doanh nghiệp tư nhân,,"Bán buôn lương thực, thực phẩm, đồ uống và sản phẩm thuốc lá, thuốc lào",https://hosocongty.vn/doanh-nghiep-tu-nhan-le-trung-hieu-com-214130.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-le-trung-hieu-mst-3500829425.html,2024-08-10 16:54:45
CÔNG TY TNHH DỊCH VỤ - XÂY DỰNG - DU LỊCH MINH THẮNG,"Số 19/1 khu phố Phước Hòa, thị trấn Phước Bửu, , Huyện Xuyên Mộc, Bà Rịa, Tỉnh Vũng Tàu, Việt Nam",3500829432,18/12/2007,064874401,,,,Dịch vụ lưu trú ngắn ngày,https://hosocongty.vn/cong-ty-tnhh-dich-vu-xay-dung-du-lich-minh-thang-com-214131.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dich-vu-xay-dung-du-lich-minh-thang-mst-3500829432.html,2024-08-10 16:54:48
CÔNG TY TNHH LÊ NGUYỄN,"Số 252 Nguyễn Lương Bằng phường Thanh Bình, , Thành phố Hải Dương, Tỉnh Hải Dương, Việt Nam",0800452710,23/05/2008,03203891747,,,,"SẢN XUẤT SẢN PHẨM ĐIỆN TỬ, MÁY VI TÍNH VÀ SẢN PHẨM QUANG HỌC",https://hosocongty.vn/cong-ty-tnhh-le-nguyen-com-214132.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-le-nguyen-mst-0800452710.html,2024-08-10 16:54:51
CÔNG TY TNHH XÂY DỰNG VÀ THƯƠNG MẠI HOÀNG PHÁT,"Số nhà 268, đường Vạn Đức, Phường Phú Thứ, Thị xã Kinh Môn, Tỉnh Hải Dương, Việt Nam",0800826691,19/05/2010,03203528860/0988903888,,,,Xây dựng nhà để ở,https://hosocongty.vn/cong-ty-tnhh-xay-dung-va-thuong-mai-hoang-phat-com-214133.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-xay-dung-va-thuong-mai-hoang-phat-mst-0800826691.html,2024-08-10 16:55:00
CÔNG TY TNHH HẢI NAM VIỆT NAM,"Số nhà 01, Đại lộ Hồ Chí Minh, Phường Nguyễn Trãi, Thành phố Hải Dương, Tỉnh Hải Dương, Việt Nam",0800826726,19/05/2010,03203855618,,,,(Mã ngành cũ) - Xây dựng nhà các loại,https://hosocongty.vn/cong-ty-tnhh-hai-nam-viet-nam-com-214134.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-hai-nam-viet-nam-mst-0800826726.html,2024-08-10 16:55:04
CÔNG TY TNHH XÂY DỰNG VÀ THƯƠNG MẠI GIA BẢO,"Thôn Khuê Liễu, Phường Tân Hưng, Thành phố Hải Dương, Tỉnh Hải Dương, Việt Nam",0800826758,19/05/2010,03203862869,,,,XÂY DỰNG CÔNG TRÌNH KỸ THUẬT DÂN DỤNG,https://hosocongty.vn/cong-ty-tnhh-xay-dung-va-thuong-mai-gia-bao-com-214135.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-xay-dung-va-thuong-mai-gia-bao-mst-0800826758.html,2024-08-10 16:55:08
CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI VÀ VẬN TẢI THÀNH CHUNG,"Số nhà 34, 36 phố Am Sãi, Phường Minh Tân, Thị xã Kinh Môn, Tỉnh Hải Dương, Việt Nam",0800826684,19/05/2010,03203820608/02203820608,,Công ty TNHH một thành viên,,Chuẩn bị mặt bằng,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-thuong-mai-va-van-tai-thanh-chung-com-214136.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-thuong-mai-va-van-tai-thanh-chung-mst-0800826684.html,2024-08-10 16:55:15
DOANH NGHIỆP TN KIỀU OANH,"Khóm 6, Thị trấn Sông Đốc, Huyện Trần Văn Thời, Tỉnh Cà Mau, Việt Nam",2000778989,04/08/2009,07803899242,,Doanh nghiệp tư nhân,,Bán buôn thực phẩm,https://hosocongty.vn/doanh-nghiep-tn-kieu-oanh-com-214137.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tn-kieu-oanh-mst-2000778989.html,2024-08-10 16:55:19
CÔNG TY TNHH MỘT THÀNH VIÊN TIẾN TÀI,"Số 79, đường Lý Văn Lâm, khóm 5, Phường 1, Thành phố Cà Mau, Tỉnh Cà Mau, Việt Nam",2000778971,04/08/2009,0913788388,,Công ty TNHH một thành viên,,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-tien-tai-com-214138.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-tien-tai-mst-2000778971.html,2024-08-10 16:55:22
CÔNG TY TNHH XÂY DỰNG THƯƠNG MẠI VIỆT MAI,"Số 214, đường Nguyễn Trãi, khóm 2, Phường 9, Thành phố Cà Mau, Tỉnh Cà Mau, Việt Nam",2000778964,04/08/2009,0939959980,,,,Hoạt động xây dựng chuyên dụng khác,https://hosocongty.vn/cong-ty-tnhh-xay-dung-thuong-mai-viet-mai-com-214139.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-xay-dung-thuong-mai-viet-mai-mst-2000778964.html,2024-08-10 16:55:29
CÔNG TY TRÁCH NHIỆM HỮU HẠN THƯƠNG MẠI-DỊCH VỤ ĐẠI LỢI,"Số 237 đường 30/4, khu phố 1, Phường 1, Thành phố Tây Ninh, Tỉnh Tây Ninh, Việt Nam",3900778905,22/06/2009,0663712939,,,,Bán buôn thực phẩm,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-thuong-mai-dich-vu-dai-loi-com-214140.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-thuong-maidich-vu-dai-loi-mst-3900778905.html,2024-08-10 16:55:32
CÔNG TY TNHH QUẢNG LẠC,"Tổ 72, khu 7, Phường Hà Khẩu, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam",5700429410,16/01/2003,0333845151,,,,"Cưa, xẻ, bào gỗ và bảo quản gỗ",https://hosocongty.vn/cong-ty-tnhh-quang-lac-com-272260.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-quang-lac-mst-5700429410.html,2024-08-10 16:55:41
DNTN - DŨNG LIÊN,"Tổ 1, khu 1A, Phường Giếng Đáy, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam",5700565420,21/10/2005,0333845029,,Doanh nghiệp tư nhân,,Vận tải hàng hoá bằng đường bộ,https://hosocongty.vn/dntn-dung-lien-com-272261.htm,https://thuvienphapluat.vn/ma-so-thue/dntn-dung-lien-mst-5700565420.html,2024-08-10 16:56:00
CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ ĐẦU TƯ XÂY DỰNG MIỀN ĐÔNG,"Tổ 53B, Khu 6A, Phường Hà Phong, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam",5701432014,07/10/2010,0912074892,,Công ty cổ phần,,(Mã ngành cũ) - Xây dựng công trình kỹ thuật dân dụng khác,https://hosocongty.vn/cong-ty-co-phan-thuong-mai-va-dau-tu-xay-dung-mien-dong-com-272262.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-thuong-mai-va-dau-tu-xay-dung-mien-dong-mst-5701432014.html,2024-08-10 16:56:15
CÔNG TY CỔ PHẦN TẬP ĐOÀN ĐẦU TƯ QUẢNG NINH,"Số 35, Phố Hải Phong, Phường Hồng Hải, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam",5700287117,24/08/1999,0333836709,,Công ty cổ phần,,"(Mã ngành cũ) - Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",https://hosocongty.vn/cong-ty-co-phan-tap-doan-dau-tu-quang-ninh-com-272263.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-tap-doan-dau-tu-quang-ninh-mst-5700287117.html,2024-08-10 16:56:29
CÔNG TY TNHH MỘT THÀNH VIÊN ĐẠI TRƯỜNG XUÂN MÓNG CÁI,"Số nhà 159, đường Nguyễn Bỉnh Khiêm, Phường Ka Long, Thành phố Móng cái, Tỉnh Quảng Ninh, Việt Nam",5701450408,17/12/2010,03338824410975303,,Công ty TNHH một thành viên,,Bán buôn đồ uống,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-dai-truong-xuan-mong-cai-com-272264.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-dai-truong-xuan-mong-cai-mst-5701450408.html,2024-08-10 16:56:41
CHI NHÁNH CÔNG TY TNHH ĐẦU TƯ ĐÔNG BẮC - XÍ NGHIỆP NUÔI TRỒNG THỦY SẢN NAM HẢI,"Tổ 18, khu 7, Phường Cao Xanh, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam",5700471282-001,10/04/2014,0916468888,,Chi nhánh,,(Mã ngành cũ) - Nuôi trồng thuỷ sản biển,https://hosocongty.vn/chi-nhanh-cong-ty-tnhh-dau-tu-dong-bac-xi-nghiep-nuoi-trong-thuy-san-nam-hai-com-272265.htm,https://thuvienphapluat.vn/ma-so-thue/chi-nhanh-cong-ty-tnhh-dau-tu-dong-bac-xi-nghiep-nuoi-trong-thuy-san-nam-hai-mst-5700471282-001.html,2024-08-10 16:56:50
